author,degree,betweenness,eigenvector
"Mitchell, Valerie D.",0.0005915159709312151,0.0,3.699138722121488e-23
"Uddin, Ashraf",0.0005915159709312151,0.0,3.699138722121488e-23
"Stride, John A.",0.0005915159709312151,0.0,3.699138722121488e-23
"Xie, Xinlei",0.0005915159709312151,0.0,0.00011256966981622917
"Wang, Yulei",0.0005915159709312151,0.0,0.00011256966981622917
"Hao, Ming",0.0005915159709312151,0.0,0.00011256966981622917
"Yan, Penji",0.0005915159709312151,0.0,0.00011256966981622917
"Liang, Jinsheng",0.0005915159709312151,0.0,0.00011256966981622917
"Wang, Kangwang",0.00042251140780801076,0.0,2.1753777746471534e-05
"Zhan, Sheng",0.00042251140780801076,0.0,2.1753777746471534e-05
"Zhang, Danyang",0.00042251140780801076,0.0,2.1753777746471534e-05
"Sun, Hui",0.00042251140780801076,0.0,2.1753777746471534e-05
"Jin, Xiaodong",0.00042251140780801076,0.0,2.1753777746471534e-05
"Zhang, Jifang",0.0005915159709312151,0.0,0.00034940062956756256
"Suo, Chengcheng",0.0005915159709312151,0.0,0.00034940062956756256
"Zhang, Hongru",0.0005915159709312151,0.0,0.00034940062956756256
"Luo, Sha",0.0005915159709312151,0.0,0.00034940062956756256
"Tian, Bing",0.0005915159709312151,0.0,0.00034940062956756256
"Ma, Chunhui",0.0005915159709312151,0.0,0.00034940062956756256
"Liu, Shouxin",0.0005915159709312151,0.0,0.00034940062956756256
"Jin, Mi-Jin",0.0001690045631232043,0.0,4.961725533464465e-44
"Jo, Junhyeon",0.0001690045631232043,0.0,4.961725533464465e-44
"Yoo, Jung-Woo",0.0001690045631232043,0.0,4.961725533464465e-44
"De Angelis, Dario",0.0008450228156160215,0.0,2.2127524400699098e-16
"Presel, Francesco",0.0008450228156160215,0.0,2.2127524400699098e-16
"Jabeen, Naila",0.0008450228156160215,0.0,2.2127524400699098e-16
"Bignardi, Luca",0.0008450228156160215,0.0,2.2127524400699098e-16
"Lizzit, Daniel",0.0008450228156160215,0.0,2.2127524400699098e-16
"Lacovig, Paolo",0.0008450228156160215,0.0,2.2127524400699098e-16
"Lizzit, Silvano",0.0008450228156160215,0.0,2.2127524400699098e-16
"Montini, Tiziano",0.0008450228156160215,0.0,2.2127524400699098e-16
"Fornasiero, Paolo",0.0008450228156160215,0.0,2.2127524400699098e-16
"Alfe, Dario",0.0008450228156160215,0.0,2.2127524400699098e-16
"Baraldi, Alessandro",0.0008450228156160215,0.0,2.2127524400699098e-16
"Gao, Haobin",0.00042251140780801076,0.0,4.5530199746301205e-05
"Zhu, Xiaohong",0.00042251140780801076,0.0,4.5530199746301205e-05
"Hu, Tao",0.00042251140780801076,0.0,4.5530199746301205e-05
"Xie, Xiaoming",0.00042251140780801076,0.0,4.5530199746301205e-05
"Zhu, Jiliang",0.00042251140780801076,0.0,4.5530199746301205e-05
"Alnuaimi, Aaesha",0.0001690045631232043,0.0,4.961725533464465e-44
"Almansouri, Ibraheem",0.0001690045631232043,0.0,4.961725533464465e-44
"Nayfeh, Ammar",0.0001690045631232043,0.0,4.961725533464465e-44
Rishikesh,0.0002535068446848065,0.0,2.6735309874707956e-28
"Kumar, Sanjeev",0.0002535068446848065,0.0,2.6735309874707956e-28
"Zhou, Yansong",0.0006760182524928173,0.0,1.892989481484652e-10
"Wang, Zhitong",0.0006760182524928173,0.0,1.892989481484652e-10
"Huang, Lei",0.0011830319418624302,0.0,1.979707422605367e-10
"Lei, Kai",0.0006760182524928173,0.0,1.892989481484652e-10
"Yue, Ting",0.0006760182524928173,0.0,1.892989481484652e-10
"Li, Zhong'an",0.0006760182524928173,0.0,1.892989481484652e-10
"You, Bo",0.0006760182524928173,0.0,1.892989481484652e-10
"Xia, Bao Yu",0.0006760182524928173,0.0,1.892989481484652e-10
"Sun, Tianyu",0.0005915159709312151,0.0,6.293216477698124e-05
"Jin, Qijie",0.0005915159709312151,0.0,6.293216477698124e-05
"Kaliyaperumal, Sakthivel",0.00042251140780801076,0.0,2.793203157953156e-29
"Sarigamala, Karthik Kiran",0.00042251140780801076,0.0,2.793203157953156e-29
"Moorthy, Padmini",0.00042251140780801076,0.0,2.793203157953156e-29
"Ramachandran, Balaji",0.00042251140780801076,0.0,2.793203157953156e-29
"Chandrasekar, Narendhar",0.00042251140780801076,0.0,2.793203157953156e-29
"Albrecht, Tim",0.00042251140780801076,0.0,2.793203157953156e-29
"Chen, Tianming",0.0003380091262464086,0.0,3.683167485230363e-33
"Xu, Chenchen",0.0003380091262464086,0.0,3.683167485230363e-33
"Zou, Chao",0.0003380091262464086,0.0,3.683167485230363e-33
"Fan, Lan",0.0003380091262464086,0.0,3.683167485230363e-33
"Xu, Qi",0.0003380091262464086,0.0,3.683167485230363e-33
"Sun, Yayong",0.0007605205340544194,0.0,0.0020009287284788926
"Wang, Fupeng",0.0007605205340544194,0.0,0.0020009287284788926
"Fu, Yunlei",0.0007605205340544194,0.0,0.0020009287284788926
"Wang, Xuanyi",0.0007605205340544194,0.0,0.0020009287284788926
"Xiao, Zhenyu",0.0007605205340544194,0.0,0.0020009287284788926
"Liu, Yanru",0.0007605205340544194,0.0,0.0020009287284788926
"Xu, Jixiang",0.0007605205340544194,0.0,0.0020009287284788926
"Plata, J. J.",0.00042251140780801076,0.0,2.793203157953156e-29
"Remesal, E. R.",0.00042251140780801076,0.0,2.793203157953156e-29
"Graciani, Jesus",0.00042251140780801076,0.0,2.793203157953156e-29
"Marquez, A. M.",0.00042251140780801076,0.0,2.793203157953156e-29
"Rodriguez, J. A.",0.00042251140780801076,0.0,2.793203157953156e-29
"Fernandez Sanz, Javier",0.00042251140780801076,0.0,2.793203157953156e-29
"Tan, Lling-Lling",0.0008450228156160215,0.00014440711680758163,1.083608038218367e-05
"Fang, Junan",0.0008450228156160215,0.0,0.0005834542267270065
"Zhang, Jiajing",0.0008450228156160215,0.0,0.0005834542267270065
"Han, Yaqin",0.0008450228156160215,0.0,0.0005834542267270065
"Xu, Jingyin",0.0008450228156160215,0.0,0.0005834542267270065
"He, Xuefeng",0.0008450228156160215,0.0,0.0005834542267270065
"Ran, Hongmei",0.0008450228156160215,0.0,0.0005834542267270065
"An, Jia",0.0008450228156160215,0.0,0.0005834542267270065
"Wu, Daofu",0.0008450228156160215,0.0,0.0005834542267270065
"Tang, Xiaosheng",0.0008450228156160215,0.0,0.0005834542267270065
"Liu, Yufei",0.0008450228156160215,0.0,0.0005834542267270065
"Hwang, Jun Beom",0.0006760182524928173,0.0,4.3518523895596805e-13
"Anushkkaran, Periyasamy",0.0006760182524928173,0.0,4.3518523895596805e-13
"Choi, Sun Hee",0.0009295250971776238,0.0,5.187095160271805e-13
"Kumar, Manish",0.0006760182524928173,0.0,4.3518523895596795e-13
"Pathan, H. M.",0.0006760182524928173,0.0,4.3518523895596795e-13
"Lee, Hyun Hwi",0.0006760182524928173,0.0,4.3518523895596795e-13
"Zhou, Weilin",0.00042251140780801076,0.0,2.66900357226087e-05
"Li, Longzhu",0.0006760182524928173,0.0,3.9286646867955444e-05
"Fang, Tian",0.0006760182524928173,0.0,3.9286646867955444e-05
"Huang, Anqi",0.0006760182524928173,0.0,3.9286646867955444e-05
"Fu, Lulu",0.0006760182524928173,0.0,3.9286646867955444e-05
"Chen, Yuwei",0.0006760182524928173,0.0,3.9286646867955444e-05
"Ding, Yujie",0.0006760182524928173,0.0,3.9286646867955444e-05
"Mitsuzaki, Naotoshi",0.0006760182524928173,0.0,3.9286646867955444e-05
"Lee, Minseop",0.0002535068446848065,0.0,3.38702319165633e-26
"Oh, Jae-Min",0.0002535068446848065,0.0,3.38702319165633e-26
"Paek, Seung-Min",0.0002535068446848065,0.0,3.38702319165633e-26
"Sun, Xiaoqian",0.0006760182524928173,0.0,3.293864273242829e-05
"Liu, Kaijia",0.0006760182524928173,0.0,3.293864273242829e-05
"Qiu, Yuhui",0.0006760182524928173,0.0,3.293864273242829e-05
"Deng, Kunxiang",0.0006760182524928173,0.0,3.293864273242829e-05
"Xie, Yixi",0.0006760182524928173,0.0,3.293864273242829e-05
"Zhao, Pengcheng",0.0006760182524928173,0.0,3.293864273242829e-05
"Fei, Junjie",0.0006760182524928173,0.0,3.293864273242829e-05
"An, Qier",0.000507013689369613,0.0,0.00011793397763618857
"Zehner, J.",0.0005915159709312151,0.0,3.699138722121488e-23
"Wolf, D.",0.0005915159709312151,0.0,3.699138722121488e-23
"Hasan, M. U.",0.0005915159709312151,0.0,3.699138722121488e-23
"Huang, M.",0.0005915159709312151,0.0,3.699138722121488e-23
"Bono, D.",0.0005915159709312151,0.0,3.699138722121488e-23
"Nielsch, K.",0.0005915159709312151,0.0,3.699138722121488e-23
"Leistner, K.",0.0005915159709312151,0.0,3.699138722121488e-23
"Beach, G. S. D.",0.0005915159709312151,0.0,3.699138722121488e-23
"Zeng, Qinglong",0.000507013689369613,0.0,0.0009322038177835641
"Xie, Xiaofeng",0.000507013689369613,0.0,0.0009322038177835641
"Lu, Guanhong",0.000507013689369613,0.0,0.0009322038177835641
"Lee, Shuncheng",0.000507013689369613,0.0,0.0009322038177835641
"Bobeico, Eugenia",0.0006760182524928173,0.0,1.1873375919844751e-20
"Mercaldo, Lucia V.",0.0006760182524928173,0.0,1.1873375919844751e-20
"Morvillo, Pasquale",0.0006760182524928173,0.0,1.1873375919844751e-20
"Usatii, Iurie",0.0006760182524928173,0.0,1.1873375919844751e-20
"Della Noce, Marco",0.0006760182524928173,0.0,1.1873375919844751e-20
"Lancellotti, Laura",0.0006760182524928173,0.0,1.1873375919844751e-20
"Sasso, Carmen",0.0006760182524928173,0.0,1.1873375919844751e-20
"Ricciardi, Rosa",0.0006760182524928173,0.0,1.1873375919844751e-20
"Delli Veneri, Paola",0.0006760182524928173,0.0,1.1873375919844751e-20
"Uddin, Ahmed",0.0005915159709312151,0.0,6.283225910673931e-23
"Rauf, Abdur",0.0005915159709312151,0.0,6.283225910673931e-23
"Khan, Rizwan",0.0005915159709312151,0.0,6.283225910673931e-23
"Yu, Yalin",0.0005915159709312151,0.0,6.283225910673931e-23
"Tan, Ling",0.0005915159709312151,0.0,6.283225910673931e-23
"Jiang, Fang",0.0005915159709312151,0.0,6.283225910673931e-23
"Chen, Huan",0.0005915159709312151,0.0,6.283225910673931e-23
"Bernal, Camille",0.0001690045631232043,0.0,4.733387695987706e-07
"Ortmann, J. Elliott",0.0006760182524928173,0.0,1.1873375919844751e-20
"Nookala, Nishant",0.0006760182524928173,0.0,1.1873375919844751e-20
"He, Qian",0.0006760182524928173,0.0,1.1873375919844751e-20
"Gao, Lingyuan",0.0006760182524928173,0.0,1.1873375919844751e-20
"Lin, Chungwei",0.0006760182524928173,0.0,1.1873375919844751e-20
"Posadas, Agham B.",0.0006760182524928173,0.0,1.1873375919844751e-20
"Borisevich, Albina Y.",0.0006760182524928173,0.0,1.1873375919844751e-20
"Belkin, Mikhail A.",0.0006760182524928173,0.0,1.1873375919844751e-20
"Demkov, Alexander A.",0.0006760182524928173,0.0,1.1873375919844751e-20
"Liu, Changji",0.000507013689369613,0.0,4.623824392256197e-17
"Qi, Mei",0.000507013689369613,0.0,4.623824392256197e-17
"Xu, Xiang",0.000507013689369613,0.0,4.623824392256197e-17
"Ahmad, Naseem",0.000507013689369613,0.0,5.327153564675236e-26
"Khan, Abdul Rahman",0.000507013689369613,0.0,5.327153564675236e-26
"Siddiqui, Masoom Raza",0.000507013689369613,0.0,5.327153564675236e-26
"Khan, Mohammad Danish",0.000507013689369613,0.0,5.327153564675236e-26
"Benamor, Abdelbaki",0.000507013689369613,0.0,5.327153564675236e-26
"Anwer, Abdul Hakeem",0.000507013689369613,0.0,5.327153564675236e-26
"Ahmad, Nafees",0.000507013689369613,0.0,5.327153564675236e-26
"Jin, Xin",0.0005915159709312151,0.0,3.699138722121488e-23
"Fang, Yanan",0.0005915159709312151,0.0,3.699138722121488e-23
"Salim, Teddy",0.0005915159709312151,0.0,3.699138722121488e-23
"Feng, Minjun",0.0005915159709312151,0.0,3.699138722121488e-23
"Hadke, Shreyash",0.0005915159709312151,0.0,3.699138722121488e-23
"Leow, Shin Woei",0.0005915159709312151,0.0,3.699138722121488e-23
"Sum, Tze Chien",0.0005915159709312151,0.0,3.699138722121488e-23
"Wong, Lydia H.",0.0005915159709312151,0.0,3.699138722121488e-23
"Buchholcz, B.",0.0003380091262464086,0.0,3.683167485230363e-33
"Haspel, H.",0.0003380091262464086,0.0,3.683167485230363e-33
"Oszko, A.",0.0003380091262464086,0.0,3.683167485230363e-33
"Kukovecz, A.",0.0003380091262464086,0.0,3.683167485230363e-33
"Konya, Z.",0.0003380091262464086,0.0,3.683167485230363e-33
"Cao, Wenzhe",0.0009295250971776238,0.0,0.00022036581926009413
"Zou, Haoran",0.0009295250971776238,0.0,0.00022036581926009413
"Jiang, Xingxin",0.0009295250971776238,0.0,0.00022036581926009413
"Ma, Feng",0.0009295250971776238,0.0,0.00022036581926009413
"Chen, Rongsheng",0.0009295250971776238,0.0,0.00022036581926009413
"Liu, Huating",0.0009295250971776238,0.0,0.00022036581926009413
"Ni, Hongwei",0.0009295250971776238,0.0,0.00022036581926009413
"Wei, Yuefan",0.00042251140780801076,0.0,2.793203157953156e-29
Van-Thai Tran,0.00042251140780801076,0.0,2.793203157953156e-29
"Zhao, Chenyang",0.00042251140780801076,0.0,2.793203157953156e-29
"Liu, Hongfei",0.00042251140780801076,0.0,2.793203157953156e-29
"Kong, Junhua",0.00042251140780801076,0.0,2.793203157953156e-29
"Du, Hejun",0.00042251140780801076,0.0,2.793203157953156e-29
"Huang, Guozhong",0.0001690045631232043,0.0,4.961725533464465e-44
"Zhang, Peipei",0.0001690045631232043,0.0,4.961725533464465e-44
"Bai, Zhiming",0.0001690045631232043,0.0,4.961725533464465e-44
"Chrysler, Matthew",0.0006760182524928173,0.0,1.1873375919844751e-20
"Gabel, Judith",0.0006760182524928173,0.0,1.1873375919844751e-20
"Lee, Tien-Lin",0.0006760182524928173,0.0,1.1873375919844751e-20
"Zhu, Zihua",0.0006760182524928173,0.0,1.1873375919844751e-20
"Kaspar, Tiffany C.",0.0006760182524928173,0.0,1.1873375919844751e-20
"Bowden, Mark",0.0006760182524928173,0.0,1.1873375919844751e-20
"Sushko, Peter V.",0.0006760182524928173,0.0,1.1873375919844751e-20
"Chambers, Scott A.",0.0006760182524928173,0.0,1.1873375919844751e-20
"Ngai, Joseph H.",0.0006760182524928173,0.0,1.1873375919844751e-20
"Abdulrhman, Mansour",0.0006760182524928173,0.0,1.1873375919844751e-20
"Abdel-Aal, Seham K.",0.0006760182524928173,0.0,1.1873375919844751e-20
"Bain, Connor Alexander",0.0006760182524928173,0.0,1.1873375919844751e-20
"Raptis, Dimitrios",0.0006760182524928173,0.0,1.1873375919844751e-20
"Bernal-Texca, Francisco",0.0006760182524928173,0.0,1.1873375919844751e-20
"Wlodarczyk, Krystian L.",0.0006760182524928173,0.0,1.1873375919844751e-20
"Hand, Duncan P.",0.0006760182524928173,0.0,1.1873375919844751e-20
"Martorell, Jordi",0.0006760182524928173,0.0,1.1873375919844751e-20
"Marques-Hueso, Jose",0.0006760182524928173,0.0,1.1873375919844751e-20
"Nazir, S.",0.0001690045631232043,0.0,4.961725533464465e-44
"Kahaly, M. Upadhyay",0.0001690045631232043,0.0,4.961725533464465e-44
"Schwingenschloegl, U.",0.0001690045631232043,0.0,4.961725533464465e-44
"Zhao, Yafei",0.0006760182524928173,0.0,9.826078439614232e-06
"Ning, Jiai",0.0006760182524928173,0.0,9.826078439614232e-06
"Hu, Xiaoying",0.0006760182524928173,0.0,9.826078439614232e-06
"Tu, Jian",0.0006760182524928173,0.0,9.826078439614232e-06
"Zou, Wenqin",0.0006760182524928173,0.0,9.826078439614232e-06
"Ruan, Xuezhong",0.0006760182524928173,0.0,9.826078439614232e-06
"Xu, Yongbing",0.0006760182524928173,0.0,9.826078439614232e-06
"He, Liang",0.0006760182524928173,0.0,9.826078439614232e-06
"Lin, Jing",0.0003380091262464086,0.0,3.474412006009309e-05
"Chen, Yajie",0.0003380091262464086,0.0,3.474412006009309e-05
"Kan, Li",0.0003380091262464086,0.0,3.474412006009309e-05
"Yu, Xinyan",0.0003380091262464086,0.0,3.474412006009309e-05
"Zheng, Wenhui",0.0003380091262464086,0.0,4.754878087291148e-06
"Qi, Guisheng",0.0003380091262464086,0.0,4.754878087291148e-06
"Yue, Chong",0.00042251140780801076,0.0,1.628329569915732e-17
"Zhao, Xiuting",0.00042251140780801076,0.0,1.628329569915732e-17
"Tao, Lei",0.00042251140780801076,0.0,1.628329569915732e-17
"Zheng, Chuntao",0.00042251140780801076,0.0,1.628329569915732e-17
"Ding, Yueqing",0.00042251140780801076,0.0,1.628329569915732e-17
"Faisal, M.",0.000507013689369613,0.0,8.726313449348455e-25
"Harraz, Farid A.",0.000507013689369613,0.0,8.726313449348455e-25
"Al-Sayari, S. A.",0.000507013689369613,0.0,8.726313449348455e-25
"El-Toni, Ahmed Mohamed",0.000507013689369613,0.0,8.726313449348455e-25
"Al-Salami, A. E.",0.000507013689369613,0.0,8.726313449348455e-25
"Al-Assiri, M. S.",0.000507013689369613,0.0,8.726313449348455e-25
"Hu, Jundie",0.00042251140780801076,0.0,2.793203157953156e-29
"Yang, Tingyu",0.00042251140780801076,0.0,2.793203157953156e-29
"Chen, Junjie",0.00042251140780801076,0.0,2.793203157953156e-29
"Yang, Xiaogang",0.00042251140780801076,0.0,2.793203157953156e-29
"Qu, Jiafu",0.00042251140780801076,0.0,2.793203157953156e-29
"Cai, Yahui",0.00042251140780801076,0.0,2.793203157953156e-29
"Kinkaew, Chonlathon",0.0005915159709312151,0.0,3.4761340238198305e-10
"Reza, M. Sumon",0.00042251140780801076,0.0,2.793203157953156e-29
"Ahmad, Nurnazurah Binti Haji",0.00042251140780801076,0.0,2.793203157953156e-29
"Afroze, Shammya",0.00042251140780801076,0.0,2.793203157953156e-29
"Taweekun, Juntakan",0.00042251140780801076,0.0,2.793203157953156e-29
"Sharifpur, Mohsen",0.00042251140780801076,0.0,2.793203157953156e-29
"Azad, Abul Kalam",0.00042251140780801076,0.0,2.793203157953156e-29
"Shoaib, Muhammad",0.00042251140780801076,0.0,2.793203157953156e-29
"Siddique, Sofia",0.00042251140780801076,0.0,2.793203157953156e-29
"Nazar, Rabia",0.00042251140780801076,0.0,2.793203157953156e-29
"Ishaq, Amina",0.00042251140780801076,0.0,2.793203157953156e-29
"Abrar, Areebah",0.00042251140780801076,0.0,2.793203157953156e-29
"Mehmood, Umer",0.00042251140780801076,0.0,2.793203157953156e-29
"Chen, Tianding",0.00042251140780801076,0.0,7.05521023483782e-05
"Yan, Wenhao",0.00042251140780801076,0.0,7.05521023483782e-05
"Li, Jinli",0.00042251140780801076,0.0,7.05521023483782e-05
"Hu, Haibo",0.00042251140780801076,0.0,7.05521023483782e-05
"Ho, Derek",0.00042251140780801076,0.0,7.05521023483782e-05
"Niu, Xiaoyan",0.000507013689369613,0.0,3.5971740014390266e-06
"Qi, Dong",0.000507013689369613,0.0,3.5971740014390266e-06
"Cheng, Yongzhi",0.000507013689369613,0.0,3.5971740014390266e-06
"Chen, Fu",0.000507013689369613,0.0,3.5971740014390266e-06
"Li, Bowen",0.000507013689369613,0.0,3.5971740014390266e-06
"Gong, Rongzhou",0.000507013689369613,0.0,3.5971740014390266e-06
"Sun, Zhiming",0.0003380091262464086,0.0,4.6523879533617597e-07
"Li, Chunquan",0.0003380091262464086,0.0,4.6523879533617597e-07
"Zheng, Shuilin",0.0003380091262464086,0.0,4.6523879533617597e-07
"Wang, Guifang",0.0003380091262464086,0.0,4.6523879533617597e-07
"Kaushik, Shuchi",8.450228156160216e-05,0.0,1.6768166577528933e-26
"Saquib, Mohammad",0.0001690045631232043,0.0,4.961725533464465e-44
"Kaushik, Ravinder",0.0001690045631232043,0.0,4.961725533464465e-44
"Halder, Aditi",0.0001690045631232043,0.0,4.961725533464465e-44
"Huang, Xinyue",0.0009295250971776238,9.634074199273219e-05,1.1641584430616985e-09
"Mu, Weina",0.0001690045631232043,0.0,5.965966939803505e-11
"Chang, Chun",0.0001690045631232043,0.0,5.965966939803505e-11
"Si, Ying",0.000507013689369613,0.0,6.891363482162602e-05
"Zhang, Xiaoxian",0.000507013689369613,0.0,6.891363482162602e-05
"Liang, Tingting",0.000507013689369613,0.0,6.891363482162602e-05
"Dong, Changchang",0.0006760182524928173,0.0,7.081154486690741e-05
"Ma, Zhiyuan",0.0006760182524928173,0.0,7.081154486690741e-05
"Qie, Runtian",0.0006760182524928173,0.0,7.081154486690741e-05
"Li, Cuihua",0.0006760182524928173,0.0,7.081154486690741e-05
"Shi, Yulin",0.0006760182524928173,0.0,7.081154486690741e-05
"Dai, Bin",0.0006760182524928173,0.0,7.081154486690741e-05
"Zhou, Jianxian",0.0009295250971776238,0.0,0.000582943325487901
"Wu, Jiajun",0.0009295250971776238,0.0,0.000582943325487901
"Lu, Zecheng",0.0009295250971776238,0.0,0.000582943325487901
"Liu, Fan",0.0009295250971776238,0.0,0.000582943325487901
"Chen, Xuedan",0.0009295250971776238,0.0,0.000582943325487901
"Xue, Pan",0.0009295250971776238,0.0,0.000582943325487901
"Li, Chunsheng",0.0009295250971776238,0.0,0.000582943325487901
"Wei, Lei",0.0009295250971776238,0.0,0.000582943325487901
"Wu, Guan",0.0009295250971776238,0.0,0.000582943325487901
"Li, Qingwen",0.0009295250971776238,0.0,0.000582943325487901
"Zhang, Qichong",0.0009295250971776238,0.0,0.000582943325487901
"Ho, Po-Hsun",0.0006760182524928173,0.0,1.1873375919844751e-20
"Li, Min-Ken",0.0006760182524928173,0.0,1.1873375919844751e-20
"Sankar, Raman",0.0006760182524928173,0.0,1.1873375919844751e-20
"Shih, Fu-Yu",0.0006760182524928173,0.0,1.1873375919844751e-20
"Li, Shao-Sian",0.0006760182524928173,0.0,1.1873375919844751e-20
"Chang, Yih-Ren",0.0006760182524928173,0.0,1.1873375919844751e-20
"Wang, Wei-Hua",0.0006760182524928173,0.0,1.1873375919844751e-20
"Chou, Fang-Cheng",0.0006760182524928173,0.0,1.1873375919844751e-20
"Chen, Chun-Wei",0.0006760182524928173,0.0,1.1873375919844751e-20
"Fan, Yumeng",0.00042251140780801076,0.0,1.4712210980287618e-05
"Xie, Xi",0.0010985296603008281,0.0,0.00015429773095369426
"Xu, Wenkang",0.0010985296603008281,0.0,0.00015429773095369426
"Wei, Ping",0.0010985296603008281,0.0,0.00015429773095369426
"Jia, Jianbo",0.0010985296603008281,0.0,0.00015429773095369426
"Zhang, Kun",0.0017745479127936454,0.000664235624784926,0.00021445830029170982
"Cao, Yonghai",0.0010985296603008281,0.0,0.00015429773095369426
"Wang, Hongjuan",0.0010985296603008281,0.0,0.00015429773095369426
"Yan, Xiqiang",0.0010985296603008281,0.0,0.00015429773095369426
"Thomas, Susmi Anna",0.00042251140780801076,0.0,3.7627205371483205e-29
"Patra, Abhinandan",0.00042251140780801076,0.0,3.7627205371483205e-29
"Al-Shehri, Badria M.",0.00042251140780801076,0.0,3.7627205371483205e-29
"Selvaraj, Manickam",0.00042251140780801076,0.0,3.7627205371483205e-29
"Aravind, Arun",0.00042251140780801076,0.0,3.7627205371483205e-29
"Rout, Chandra Sekhar",0.000507013689369613,0.0,3.890810451848348e-29
"Yashas, S. R.",0.00042251140780801076,0.0,2.793203157953156e-29
"Shivaraju, H. P.",0.00042251140780801076,0.0,2.793203157953156e-29
"Thinley, T.",0.00042251140780801076,0.0,2.793203157953156e-29
"Pushparaj, K. S.",0.00042251140780801076,0.0,2.793203157953156e-29
"Maleki, M.",0.00042251140780801076,0.0,2.793203157953156e-29
"Shahmoradi, B.",0.00042251140780801076,0.0,2.793203157953156e-29
"Guo, Xingkui",0.0005915159709312151,0.0,1.1371695341322117e-05
"Sun, Xiaolu",0.0005915159709312151,0.0,1.1371695341322117e-05
"Han, Chuang",0.0005915159709312151,0.0,1.1371695341322117e-05
"Bai, Yujiao",0.0005915159709312151,0.0,1.1371695341322117e-05
"Liu, Guanjun",0.0005915159709312151,0.0,1.1371695341322117e-05
"Liu, Wenbo",0.0005915159709312151,0.0,1.1371695341322117e-05
"Wang, Rongguo",0.0005915159709312151,0.0,1.1371695341322117e-05
"Jishi, Radi A. A.",0.0001690045631232043,0.0,4.961725533464465e-44
"Hammouri, Mahmoud",0.0001690045631232043,0.0,4.961725533464465e-44
"Appleton, Robert J. J.",0.0001690045631232043,0.0,4.961725533464465e-44
"Wojciechowski, Konrad",0.0008450228156160215,0.0,6.117584554628873e-16
"Abate, Antonio",0.0008450228156160215,0.0,6.117584554628873e-16
"Sadoughi, Golnaz",0.0008450228156160215,0.0,6.117584554628873e-16
"Sadhanala, Aditya",0.0008450228156160215,0.0,6.117584554628873e-16
"Kopidakis, Nikos",0.0008450228156160215,0.0,6.117584554628873e-16
"Rumbles, Garry",0.0008450228156160215,0.0,6.117584554628873e-16
"Li, Chang-Zhi",0.0008450228156160215,0.0,6.117584554628873e-16
"Friend, Richard H.",0.0008450228156160215,0.0,6.117584554628873e-16
"Jen, Alex K. -Y.",0.0008450228156160215,0.0,6.117584554628873e-16
"Lei, Ying",0.00042251140780801076,0.0,0.00011413842773180131
"Guo, Pengwen",0.00042251140780801076,0.0,0.00011413842773180131
"Jia, Mengmeng",0.00042251140780801076,0.0,0.00011413842773180131
"Zhai, Junyi",0.00042251140780801076,0.0,0.00011413842773180131
"Hu, Yiwei",0.00042251140780801076,0.0,0.0005460092918514404
"Devaraji, Perumal",0.0005915159709312151,0.0,0.00046484364385120927
"Gao, Ruchao",0.0005915159709312151,0.0,0.00046484364385120927
"Xiong, Liuying",0.0005915159709312151,0.0,0.00046484364385120927
"Jia, Xinjia",0.0005915159709312151,0.0,0.00046484364385120927
"Huang, Li",0.0005915159709312151,0.0,0.00046484364385120927
"Liu, Shanhu",0.0005915159709312151,0.0,0.00046484364385120927
"Ma, Shihang",0.0001690045631232043,0.0,4.961725533464465e-44
"Zhu, Wenchang",0.0001690045631232043,0.0,4.961725533464465e-44
"Feng, Hongbin",0.0001690045631232043,0.0,4.961725533464465e-44
"Wang, Heng",0.000507013689369613,0.0,1.8090850043941096e-06
"Camara, Alan G.",0.0007605205340544194,0.0,2.073438964253325e-18
"Sousa, Renato P.",0.0007605205340544194,0.0,2.073438964253325e-18
"Costa, Maria J. S.",0.0007605205340544194,0.0,2.073438964253325e-18
"Dantas, Erica J. M.",0.0007605205340544194,0.0,2.073438964253325e-18
"Frety, Roger",0.0007605205340544194,0.0,2.073438964253325e-18
"Luz Jr, Geraldo E.",0.0007605205340544194,0.0,2.073438964253325e-18
"Barbosa, Celmy M. B. M.",0.0007605205340544194,0.0,2.073438964253325e-18
"Almeida, Luciano C.",0.0007605205340544194,0.0,2.073438964253325e-18
"Arias, Santiago",0.0007605205340544194,0.0,2.073438964253325e-18
"Pacheco, Jose Geraldo A.",0.0007605205340544194,0.0,2.073438964253325e-18
"Wu, Shaolong",0.0003380091262464086,0.0,5.338263728616057e-07
"Yan, Jimu",0.0003380091262464086,0.0,5.338263728616057e-07
"Zhai, Xiongfei",0.0003380091262464086,0.0,5.338263728616057e-07
"Li, Xiaofeng",0.0003380091262464086,0.0,5.338263728616057e-07
"Li, Zhi-Rong",0.0009295250971776238,0.0,0.0005562443103927177
"Sun, Jing-Yi",0.0009295250971776238,0.0,0.0005562443103927177
"Hu, Zhi-Yi",0.0009295250971776238,0.0,0.0005562443103927177
"Li, Wan-Ying",0.0009295250971776238,0.0,0.0005562443103927177
"Shen, Ting-Ting",0.0009295250971776238,0.0,0.0005562443103927177
"Wei, Mei-Tong",0.0009295250971776238,0.0,0.0005562443103927177
"Yin, Zhi-Wen",0.0009295250971776238,0.0,0.0005562443103927177
